source_id,url,domain,source_type,description,why_relevant,occurrence_count_in_auto_registry,first_artifact_path,first_line_number,public_note
KEY_SRC_0170,"https://www.bancentral.gov.do/a/d/2541-encuesta-continua-encft,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice9a_bcrd_encft_dynamic_table_discovery/sources/c73e9fb6d5_2541-encuesta-continua-encft.html,c73e9fb6d5_2541-encuesta-continua-encft.html,INCOME_OR_INFORMAL_CONTEXT_RESOURCE,0,no,37,REJECT_FALSE_POSITIVE_NOT_ENCFT_INCOME_TABLE,reject",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1749,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0171,"https://www.bancentral.gov.do/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice9a_bcrd_encft_dynamic_table_discovery/sources/56852f7998_index.html,56852f7998_index.html,POSSIBLE_2026_INCOME_TABLE_WINDOW,ingresos,2025|2026,yes,no,no,no",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,1,slice9a_bcrd_encft_dynamic_table_discovery/outputs/slice9a_target_text_windows.csv,7,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0172,"https://www.bancentral.gov.do/a/d/2541-encuesta-continua-encft,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice9a_bcrd_encft_dynamic_table_discovery/sources/c73e9fb6d5_2541-encuesta-continua-encft.html,c73e9fb6d5_2541-encuesta-continua-encft.html,INCOME_CONTEXT_WINDOW,,no,85,REJECT_WINDOW_NOT_STRICT_ENCFT_INCOME_TARGET,reject,Window",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,76,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0173,"https://www.bancentral.gov.do/,yes,yes,,,https://cdn.bancentral.gov.do/documents/estadisticas/precios/documents/Esquema_de_Metas_de_Inflacion.pdf",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,2,slice9b_strict_bcrd_encft_dynamic_target_review/outputs/slice9b_strict_endpoint_review.csv,426,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0174,"https://www.bancentral.gov.do/a/CustomView/5004-estadisticas-sipard,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice9a_bcrd_encft_dynamic_table_discovery/sources/3b0c9fce36_5004-estadisticas-sipard.html,3b0c9fce36_5004-estadisticas-sipard.html,LOW_RELEVANCE_WINDOW,2014-2026,2002|2008|2014|2020|2021|2025|2026,no,no,no,yes,n",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,1,slice9a_bcrd_encft_dynamic_table_discovery/outputs/slice9a_target_text_windows.csv,191,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0175,"https://www.bancentral.gov.do/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice9a_bcrd_encft_dynamic_table_discovery/sources/56852f7998_index.html,56852f7998_index.html,POSSIBLE_2026_INCOME_TABLE_WINDOW,,no,-50,REJECT_WINDOW_FALSE_POSITIVE_NOT_ENCFT_INCOME,reject,Window",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,2,slice9b_strict_bcrd_encft_dynamic_target_review/outputs/slice9b_strict_window_review.csv,7,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0176,"https://www.bancentral.gov.do/a/CustomView/5004-estadisticas-sipard,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice9a_bcrd_encft_dynamic_table_discovery/sources/3b0c9fce36_5004-estadisticas-sipard.html,3b0c9fce36_5004-estadisticas-sipard.html,LOW_RELEVANCE_WINDOW,2014-2026,2008|2011|2014|2017|2018|2020|2021|2022|2023|2024|2025|2026,no,no,no,yes,s",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,1,slice9a_bcrd_encft_dynamic_table_discovery/outputs/slice9a_target_text_windows.csv,192,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0177,"https://www.bancentral.gov.do/a/d/2541-encuesta-continua-encft#panel-543,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice8b_official_2026_labor_page_repair_acquisition/sources/54308448c1_2541-encuesta-continua-encft.html,54308448c1_2541-encuesta-continua-encft.html,INCOME_CONTEXT_WINDOW,encft,,,no,no,yes,yes,no",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,1,slice8b_official_2026_labor_page_repair_acquisition/outputs/slice8b_income_labor_windows.csv,15,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0178,"https://www.bancentral.gov.do/a/d/2541-encuesta-continua-encft#top,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice8b_official_2026_labor_page_repair_acquisition/sources/e896d0d2c2_2541-encuesta-continua-encft.html,e896d0d2c2_2541-encuesta-continua-encft.html,INCOME_CONTEXT_WINDOW,encft,,,no,no,yes,yes,no",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,1,slice8b_official_2026_labor_page_repair_acquisition/outputs/slice8b_income_labor_windows.csv,18,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0179,"https://www.bancentral.gov.do/a/d/2541-encuesta-continua-encft,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice8b_official_2026_labor_page_repair_acquisition/sources/c73e9fb6d5_2541-encuesta-continua-encft.html,c73e9fb6d5_2541-encuesta-continua-encft.html,INCOME_CONTEXT_WINDOW,encft,,,no,no,yes,yes,no",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,1,slice8b_official_2026_labor_page_repair_acquisition/outputs/slice8b_income_labor_windows.csv,5,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0180,"https://www.bancentral.gov.do/,yes,yes,,,https://cdn.bancentral.gov.do/documents/publicaciones-economicas/indice-de-precios-al-consumidor-informe-mensual/documents/Informe-IPC-2026-04.pdf",www.bancentral.gov.do,official_dominican_source,"Banco Central de la República Dominicana / labor, macro, prices or statistical data",Primary or official Dominican source candidate.,2,slice9b_strict_bcrd_encft_dynamic_target_review/outputs/slice9b_strict_endpoint_review.csv,161,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0181,https://www.digepres.gob.do/wp-content/uploads/2023/05/Clasificador-por-Concepto-y-Uso-del-Financiamiento-vf.pdf,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,12,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1568,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0182,"https://www.digepres.gob.do/wp-content/uploads/2023/05/Clasificador-por-Concepto-y-Uso-del-Financiamiento-vf.pdf,0,0,0,0,0,0,0,0",www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,9,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,54,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0183,"https://www.digepres.gob.do/wp-content/uploads/2023/05/Clasificador-por-Concepto-y-Uso-del-Financiamiento-vf.pdf,row",www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,8,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,54,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0184,https://www.digepres.gob.do/wp-content/uploads/2025/09/1.1-Proyecto-de-Ley-2026-con-Acuse-de-Recibe.pdf,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,394,slice2d_public_spending_transfers_audit/sources/slice2d_digepres_discovery_hits.csv,5,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0185,https://www.digepres.gob.do/wp-content/uploads/2026/04/Informe-Enero-Marzo-2026-1.pdf,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,6,slice6a_income_wage_food_offset/outputs/slice6a_local_candidate_file_audit_v1a.csv,260,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0186,https://www.digepres.gob.do/wp-content/uploads/2025/03/Informe-Ejecuci%C3%B3n-Enero-Diciembre-2024.pdf,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,6,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,970,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0187,https://www.digepres.gob.do/wp-content/uploads/2026/04/Ejecucion-2025_compressed.pdf,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,6,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,970,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0188,https://www.digepres.gob.do/wp-content/uploads/2025/07/Informe-Medio-Termino-Enero-Junio-2025-VF.pdf,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,6,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,970,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0189,https://www.digepres.gob.do/wp-content/uploads/2026/04/Inf,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,1,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,970,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0190,https://www.digepres.gob.do/wp-content/uploads/2023/06/WhatsApp-Image-2023-06-26-at-3.07.22-PM-3-300x200.jpeg,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,1,slice2d_public_spending_transfers_audit/sources/discovery_v4/digepres.gob.do_director-de-presupuesto-realiza-encuentro-ciudadano-con-editores-y-periodistas-del-ambito-economico_.html,792,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0191,https://www.digepres.gob.do/publicaciones/informes/ejecucion-presupuestaria-2023/,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,1,slice2d_public_spending_transfers_audit/sources/discovery_v4/digepres.gob.do_director-de-presupuesto-los-ahorros-de-este-gobierno-son-significativos_.html,804,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0192,https://www.digepres.gob.do/servicios/servicio/estadisticas-presupuestarias/,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,8,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_rejected_source_candidates.csv,552,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0193,https://www.digepres.gob.do/wp-content/uploads/2023/08/WhatsApp-Image-2023-08-11-at-2.55.05-PM-300x200.jpeg,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,1,slice2d_public_spending_transfers_audit/sources/discovery_v4/digepres.gob.do_consejo-para-la-transparencia-de-chile-conoce-avances-de-gestion-de-presupuesto_.html,791,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0194,https://www.digepres.gob.do/estadisticas/estadisticas-de-los-gastos/,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,1,slice2d_public_spending_transfers_audit/sources/discovery_v4/digepres.gob.do_digepres-destaca-grandes-hitos-presupuestarios-transparencia-innovacion-y-cumplimiento-cabal-de-la-ley-entre-logros-de-actual-gestion_.html,800,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0195,https://www.digepres.gob.do/servicios/wp-content/uploads/2025/05/Base-nuevo-logo-digepres-02.png,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,2,slice2d_public_spending_transfers_audit/sources/discovery_v4/www.digepres.gob.do_servicios_servicio_estadisticas-presupuestarias_.html,28,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0196,"http://www.digepres.gob.do/presupuesto-ciudadano/preguntas-frecuentes/,https://digepres.gob.do/presupuesto-ciudadano/ingresos-publicos/,0",www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,1,slice2d_public_spending_transfers_audit/sources/slice2d_digepres_discovery_links.csv,3382,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0197,https://www.digepres.gob.do/presupu,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,1,slice2d_public_spending_transfers_audit/sources/slice2d_digepres_discovery_hits.csv,1490,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0198,https://www.digepres.gob.do/presupuesto-ciudadano/,www.digepres.gob.do,official_dominican_source,DIGEPRES / budget execution and fiscal spending data,Primary or official Dominican source candidate.,689,slice2d_public_spending_transfers_audit/sources/slice2d_digepres_discovery_hits.csv,4,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0199,https://www.hacienda.gob.do/,www.hacienda.gob.do,official_dominican_source,Ministerio de Hacienda / fiscal and public finance context,Primary or official Dominican source candidate.,685,slice12a_targeted_external_missing_data_acquisition/sources/S12A_010_eb2d76d1_datos-y-estadisticas.html,15383,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0200,"https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2024_BD_PUB/BD_ENH24_HOGARES.csv,,2024,0,0,0,2,HOUSEHOLD_CONTEXT_LINK_REVIEW,Official",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,2,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,40,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0201,"https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2024_BD_PUB/BD_ENH24_PERSONAS.sav,,2024,0,0,0,2,HOUSEHOLD_CONTEXT_LINK_REVIEW,Official",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,3,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,40,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0202,"https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2024_BD_PUB/Libro_de_c%C3%B3digo_ENHOGAR_2024_Hogares.htm,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_15_ONE_household_survey_candidate__Libro_de_c_digo_ENHOGAR_2024_Hogares.htm,.htm,OK",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,4,slice10a_direct_trade_down_source_discovery/outputs/slice10a_trade_down_rejected_sources.csv,1785,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0203,"https://www.one.gob.do/datos-y-estadisticas/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice12a_targeted_external_missing_data_acquisition/sources/S12A_010_eb2d76d1_datos-y-estadisticas.html,2026,2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025|2026,official_portal_context,CONTEXT_OFFICIAL_DATA_PORTAL_NO_METRIC_LOCK,context,58,1,12,0,text_html_cleaned,unidades|unidades|pan|hogares|ingresos|ingreso,Official",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,2,slice12a_targeted_external_missing_data_acquisition/outputs/slice12a_rejected_or_context_only.csv,6,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0204,"https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2021_Base_SPSS_PUB/ENHOGAR_BD_2021_HOGARES.csv,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_02_ONE_household_survey_candidate__ENHOGAR_BD_2021_HOGARES.csv,.csv,OK,,102,consumption_volume:hogares;household_survey_context:hogares;period_target:2026;period_target:2025;document_or_data_format;official_domain_or_path,60000",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,11,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0205,"https://www.one.gob.do/catalogo-datos/ENIGH/ENIGH_2007_PUB/Libro%20c%C3%B3digos%20Cuestionario%201-2-3_Gastos_Alimentos_Estandarizado_PUB.htm,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_24_ONE_household_survey_candidate__Libro_c_digos_Cuestionario_1-2-3_Gastos_Alimentos_Estandarizado_PUB.htm,.htm,OK,,152,consumption_volume:cantidad;consumption_volume:hogares;trade_down_substitution:alimentos;price_pressure_context:ipc;price_pressure_context:alimentos",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,32,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0206,"https://www.one.gob.do/datos-y-estadisticas/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/one_data_statistics_page__datos-y-estadisticas.html,.html,OK,,132,consumption_volume:hogares;trade_down_substitution:alimentos;household_survey_context:enigh;household_survey_context:encuesta",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,7,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0207,"https://www.one.gob.do/datos-y-estadisticas/,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/one_data_statistics_page__datos-y-estadisticas.html,.html,OK",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,4,slice5a_household_consumption_trade_down/outputs/slice5a_target_review_v1b.csv,31,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0208,https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2024_BD_PUB/BD_ENH24_HOGARES,www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_rejected_source_candidates.csv,36,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0209,"https://www.one.gob.do/catalogo-datos/ENIGH/ENIGH_2007_PUB/Libro%20c%C3%B3digos%20Cuestionario%201_Poblaci%C3%B3n_Hogar_PUB.htm,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_39_ONE_household_survey_candidate__Libro_c_digos_Cuestionario_1_Poblaci_n_Hogar_PUB.htm,.htm,OK,,100,consumption_volume:hogares;trade_down_substitution:alimentos;household_survey_context:enigh;household_survey_context:hogares;household_survey_context:ingresos",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,45,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0210,"https://www.one.gob.do/catalogo-datos/ENIGH/ENIGH_2007_PUB/Libro%20c%C3%B3digos%20Cuestionario%201_Secci%C3%B3n-11_Ventas_PUB.htm,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_40_ONE_household_survey_candidate__Libro_c_digos_Cuestionario_1_Secci_n-11_Ventas_PUB.htm,.htm,OK,,100,consumption_volume:cantidad;consumption_volume:hogares;household_survey_context:enigh;household_survey_context:hogares;household_survey_context:ingresos",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,46,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0211,"https://www.one.gob.do/catalogo-datos/ENIGH/ENIGH_2007_PUB/Libro%20c%C3%B3digos%20Cuestionario%202_Secci%C3%B3n-4_Alimentos_Tomaron_PUB.htm,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_25_ONE_household_survey_candidate__Libro_c_digos_Cuestionario_2_Secci_n-4_Alimentos_Tomaron_PUB.htm,.htm,OK,,120,consumption_volume:hogares;trade_down_substitution:alimentos;household_survey_context:enigh;household_survey_context:hogares;household_survey_context:ingresos",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,33,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0212,"https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR-MICS6-2019/ENHOGAR-MICS6-2019-PUB-MIEMBROS-HOGARES.csv,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_04_ONE_household_survey_candidate__ENHOGAR-MICS6-2019-PUB-MIEMBROS-HOGARES.csv,.csv,OK,,102,consumption_volume:hogares;household_survey_context:hogares;period_target:2025;period_target:2024;document_or_data_format;official_domain_or_path,60000",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_text_audit_v1.csv,13,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0213,"https://www.one.gob.do/catalogo-datos/ENHOGAR/ENHOGAR_2024_BD_PUB/Libro_de_c%C3%B3digo_ENHOGAR_2024_Hogares.htm,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_15_ONE_household_survey_candidate__Libro_de_c_digo",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_rejected_source_candidates.csv,729,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0214,"https://www.one.gob.do/catalogo-datos/ENIGH/ENIGH_2007_PUB/Libro%20c%C3%B3digos%20Cuestionario%201-2-3_Gastos_Alimentos_Estandarizado_PUB.htm,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice5a_household_consumption_trade_down/sources/discovered_24_ONE_household_survey_candidate__Libro_c_digos_Cuestionario_1-2-3_Gastos_Alimentos_Estandarizado_PUB.htm,.htm,OK,Libro",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,4,slice5a_household_consumption_trade_down/outputs/slice5a_target_review_v1b.csv,11,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0215,"http://www.one.gob.do/catalogo-datos/ENESIM/ENESIM18_Anonimizada/HOGARES_ENESIM18.csv,,,0,0,0,2,HOUSEHOLD_CONTEXT_LINK_REVIEW,Official",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_official_seed_link_audit_v1a.csv,53,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0216,"http://www.one.gob.do/catalogo-datos/ENESIM/ENESIM18_Anonimizada/HOGARES_ENESIM18.sav,,,0,0,0,2,HOUSEHOLD_CONTEXT_LINK_REVIEW,Official",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_official_seed_link_audit_v1a.csv,52,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0217,"http://www.one.gob.do/catalogo-datos/ENESIM/ENESIM18_Anonimizada/Hogares_ENESIM18.htm,,,0,0,0,2,HOUSEHOLD_CONTEXT_LINK_REVIEW,Official",www.one.gob.do,official_dominican_source,"Oficina Nacional de Estadística / household, labor, business or statistical data",Primary or official Dominican source candidate.,1,slice6a_income_wage_food_offset/outputs/slice6a_official_seed_link_audit_v1a.csv,51,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0218,"https://www.sb.gob.do/media/jqslfhci/informe-mipymes-mar-25.pdf,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/sb_mipymes_credit_mar_2025_pdf__informe-mipymes-mar-25.pdf,.pdf,OK,,,INFORME",www.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,3,slice4b_business_cost_margin_pressure/outputs/slice4b_target_review_v1c.csv,2,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0219,"https://www.sb.gob.do/media/jqslfhci/informe-mipymes-mar-25.pdf,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_m",www.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice7a_current_informal_household_income_source_discovery/outputs/slice7a_rejected_source_candidates.csv,348,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0220,"https://www.sb.gob.do/media/2qmlw31i/informe-de-crédito_diciembre-2025_vf.pdf,Parse",www.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,1,slice5a_household_consumption_trade_down/outputs/slice5a_local_context_audit_v1.csv,50,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0221,"https://www.sb.gob.do/media/2qmlw31i/informe-de-cr%C3%A9dito_diciembre-2025_vf.pdf,/home/yenksid/Downloads/dr_economic_research_sources/raw/slice4b_business_cost_margin_pressure/sources/sb_credit_report_dec_2025_pdf__informe-de-cr_dito_diciembre-2025_vf.pdf,.pdf,OK,,,INFORME",www.sb.gob.do,official_dominican_source,"Superintendencia de Bancos / credit, banking or financial stress context",Primary or official Dominican source candidate.,2,slice4b_business_cost_margin_pressure/outputs/slice4b_target_review_v1c.csv,3,Key public bibliography entry selected from the larger local audit registry.
KEY_SRC_0222,https://data.imf.org/en/Data-Explorer?datasetUrn=IMF.RES:WEO(9.0.0,data.imf.org,international_institutional_source,IMF / international macroeconomic context,Institutional context source candidate.,11,slice4a_ordinary_commerce_pressure/outputs/bcrd_target_text_extracts_v1h/slice2d_annual_context_sheet_discovery_v15a.csv.txt,83,Key public bibliography entry selected from the larger local audit registry.
