artifact_id,relative_path,filename,extension,size_bytes,sha256,category,registry_note
LOCAL_1607,slice2d_public_spending_transfers_audit/outputs/slice2d_priority_programs_schema_audit_v14a.csv,slice2d_priority_programs_schema_audit_v14a.csv,.csv,1653,e0954145bcb2c8c759895d8c59969e7717f7a8602a73cb7d52a0bcac1eff5a91,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1608,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 27.csv,slice2d_preview__annual_2025_candidate_1__Tabla 27.csv,.csv,2052,fe6a32de6d12f35f06adaa62897bcac0c5a19ab72fa4b0fb69bb9edc9fc3a0da,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1609,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Anexo 6.csv,slice2d_preview__jan_mar_2025_tables__Anexo 6.csv,.csv,4178,b0b072884f6bcf7bcd9890bf946b002f490a8bba0b788c24388033cfdd45f96f,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1610,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Tabla 41.csv,slice2d_preview__jan_mar_2025_tables__Tabla 41.csv,.csv,2430,1f0c66d07ae3725270f7b7c237c25f9e442cc03bca35d2ce31fea7e6ef877eed,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1611,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Gráfico 15.csv,slice2d_preview__jan_jun_2025_tables__Gráfico 15.csv,.csv,908,8009ec043d44b829551bd081d2e7709009fab0fc18923baa45e34c7345cbec6e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1612,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Tabla 31.csv,slice2d_preview__annual_2024_consolidated_candidate__Tabla 31.csv,.csv,1816,340cbd285009021e325218af93542547ab9b86d03652fa9c3a57e171aa10ba02,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1613,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Gráfico 6.csv,slice2d_preview__annual_2024_consolidated_candidate__Gráfico 6.csv,.csv,1279,46e1b54fd096f9235144fe4c03a4c6f19a9ea5e4b57561c8693978bda70ffaa1,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1614,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Gráfico 9.csv,slice2d_preview__annual_2024_consolidated_candidate__Gráfico 9.csv,.csv,1028,d308f8956b085862a38c923bf5428ed5cb6699481a4e6a55b20fdfd0519e6113,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1615,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 7.csv,slice2d_preview__jan_jun_2025_tables__Tabla 7.csv,.csv,3297,d4c2288271adc1d604f69b436844fbc2d439e589a99aedbc213d675b5c9c2f71,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1616,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 27.csv,slice2d_preview__jan_mar_2026_tables__Tabla 27.csv,.csv,2500,ee9d08e416895463518d063e2b0c80f6f443298b1859e6bc29b1aeacf0f66213,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1617,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Tabla 6.csv,slice2d_preview__jan_mar_2025_tables__Tabla 6.csv,.csv,8724,58a0bc3a7e9ad2b70ff656b36d6672fdaa0af015e44c4f8437afda7d8a95029c,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1618,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Gráfico 16.csv,slice2d_preview__jan_mar_2025_tables__Gráfico 16.csv,.csv,706,4f6282e069fdd8208f4bd6d3789cd8fd2a17f4b24c7bbfa731fe79a3e4ce8749,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1619,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Tabla 22.csv,slice2d_preview__annual_2024_consolidated_candidate__Tabla 22.csv,.csv,4128,a325ce85a24c00eee59075b17bf9e4b4fe2caad0ee9a8dfe665ce3b76353676d,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1620,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Gráfico 19.csv,slice2d_preview__annual_2024_consolidated_candidate__Gráfico 19.csv,.csv,868,70a736726fbf4349e84b8581b64a97368d1f69b29543ac465fc5d40213ee512f,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1621,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Tabla 25.csv,slice2d_preview__annual_2024_consolidated_candidate__Tabla 25.csv,.csv,1881,ea5413b0e1e04531c462204fe5d0d4120c19e983aa42df84782980caf2fef85d,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1622,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Gráfico 17.csv,slice2d_preview__annual_2024_consolidated_candidate__Gráfico 17.csv,.csv,619,d8122ef731c0bc145d9dc117d9fd61e246147d831227856e8e83914952fc2f6a,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1623,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Gráfico 19.csv,slice2d_preview__annual_2025_candidate_1__Gráfico 19.csv,.csv,1094,a8dc9b2959f84287316722e95fb6a09d4eb63e14d5547e23149fd5f742d00e24,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1624,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_2__Anexo 2 .csv,slice2d_preview__annual_2025_candidate_2__Anexo 2 .csv,.csv,4728,8789a14c3372cda951b22764e23d7b375865fcaeaa065e25d44d3d1fde0a5aa5,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1625,slice2d_public_spending_transfers_audit/outputs/slice2d_social_subsidy_physical_tag_summary_v8.csv,slice2d_social_subsidy_physical_tag_summary_v8.csv,.csv,1098,ea47ca8e322d4f97db163568202be98d45f4a5cb72a207daf12a146a3129e425,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1626,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Tabla 15.csv,slice2d_preview__jan_mar_2025_tables__Tabla 15.csv,.csv,3711,e079468a8e27f76f03df3005f9dd42cbc2186933a21bbeed1a9450a497d699c7,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1627,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 68.csv,slice2d_preview__annual_2025_candidate_1__Tabla 68.csv,.csv,3417,f1ad514b85fe30aef48f869047409c3ce9a68ec30ba780d5e91eca712e147149,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1628,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 42.csv,slice2d_preview__annual_2025_candidate_1__Tabla 42.csv,.csv,2204,cb481b54313088efbc88f7780320739be2ad9d6739506ce07a3b7bb96e0b0114,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1629,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 33.csv,slice2d_preview__jan_jun_2025_tables__Tabla 33.csv,.csv,843,1c2a8f677bd52cd3bea7dae229a5f2c3668b7886645678e0d282080ccaa27d0e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1630,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Mapa 1.csv,slice2d_preview__annual_2025_candidate_1__Mapa 1.csv,.csv,2579,68b6b5bca612b046be6b0d1e5f76df6b1929ce99bf00d6a6691d0bf42cacf586,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1631,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 21.csv,slice2d_preview__jan_mar_2026_tables__Tabla 21.csv,.csv,1072,9bc2b4bd0495dee5da2654b60c6c6f88a09ef49b383fa004f09b006392961f9f,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1632,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 28.csv,slice2d_preview__jan_jun_2025_tables__Tabla 28.csv,.csv,1885,08382ce416273cbc1d9f8a2f2768a8c1bdbb375da08a382244b126d3a44a689e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1633,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Gráfico 9.csv,slice2d_preview__jan_mar_2025_tables__Gráfico 9.csv,.csv,949,6d9a4a59162df2937c4641e8ce1f17966a2d04a7867f4f851fbaf81d51ddf7d2,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1634,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Tabla 35.csv,slice2d_preview__jan_mar_2025_tables__Tabla 35.csv,.csv,1409,2a7fad5a1c0cea5b539031526aa1e6a7ffad2270ee59222bf6f2ddb8c461f617,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1635,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 19.csv,slice2d_preview__jan_mar_2026_tables__Tabla 19.csv,.csv,2725,d780b62ef84fc068191ef5a9d16fb748f07d8781a70d3e7a5093cc5994ac961e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1636,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Gráfico 2.csv,slice2d_preview__jan_mar_2025_tables__Gráfico 2.csv,.csv,653,3eab0c9722e8e6095a3f518fdb9e9035f65638cad1faa4011ad30e666c46686f,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1637,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 42.csv,slice2d_preview__jan_mar_2026_tables__Tabla 42.csv,.csv,1216,ff3afbe9f9afa8dabd32ef5b9e05a6f9d35ebccee3201e7a85c498a89ef1615e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1638,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Gráfico 5.csv,slice2d_preview__jan_mar_2026_tables__Gráfico 5.csv,.csv,888,388eba6a4176c3d9cacf9c16b8cc81c43326a5115a67de856aa6fe9b0c73f142,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1639,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Anexo 1.csv,slice2d_preview__annual_2025_candidate_1__Anexo 1.csv,.csv,5325,40afd51a5377b4ec275e041a1b54027b52c63c3664c4093586d1a83ef82405d6,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1640,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 17.csv,slice2d_preview__jan_jun_2025_tables__Tabla 17.csv,.csv,6854,2d7c83c84cd9d527def4ed95bdca018043988279aaa33f7a679aacc0e2c4df8f,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1641,slice2d_public_spending_transfers_audit/outputs/slice2d_schema_target_layout_rows_v6.csv,slice2d_schema_target_layout_rows_v6.csv,.csv,1966340,596110cc55e11171f67582565a13696e729b296ef66e1b148ef602cf1d889b3b,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1642,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Gráfico 21.csv,slice2d_preview__jan_mar_2026_tables__Gráfico 21.csv,.csv,1014,aab17c0d2c9887f7cc0f311675dee3a0d84a62af184a5bdea24a1806cfc75427,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1643,slice2d_public_spending_transfers_audit/outputs/slice2d_household_cushioning_summary_v9.csv,slice2d_household_cushioning_summary_v9.csv,.csv,295,03162896672122531008c177070447de8d751f69745f9464cfd14f5c20f0c6f7,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1644,slice2d_public_spending_transfers_audit/outputs/slice2d_priority_programs_extracted_raw_v14c.csv,slice2d_priority_programs_extracted_raw_v14c.csv,.csv,22101,dff2d6f4e4b1771e3b1de85fa70a810f59891bbc7bf71fb342af4a79d8e664ac,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1645,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 25.csv,slice2d_preview__annual_2025_candidate_1__Tabla 25.csv,.csv,10565,caaf0bfc02e7b0af8df2a5b870f52fb36a50e923626d6a3b19eceddc269a4f74,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1646,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 30.csv,slice2d_preview__jan_mar_2026_tables__Tabla 30.csv,.csv,1072,c323232ba7d6e43537851a3ef113e34c8bdb4fb2319daf5d1ed97f32089d3638,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1647,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Gráfico 19.csv,slice2d_preview__jan_mar_2026_tables__Gráfico 19.csv,.csv,998,59c1dde25a5cd659bac067f8cf04eebb1b2fead3e2a34f8c6379f7fb733b8dfe,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1648,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 10.csv,slice2d_preview__annual_2025_candidate_1__Tabla 10.csv,.csv,3878,d679376914e4a9a34158034f7c3ba14f452b9defc986f892256061fde94d3cda,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1649,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 17.csv,slice2d_preview__jan_mar_2026_tables__Tabla 17.csv,.csv,4589,dc234aa965353da752c6bbafd0cabe78b6250bba521f54a72ce5ce2c352f35df,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1650,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_2__Ilustración 3.csv,slice2d_preview__annual_2025_candidate_2__Ilustración 3.csv,.csv,669,00f1c6283a6339fe15b5927c0020390de4e697429d5744be5ddc672ee291b83d,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1651,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Gráfico 15.csv,slice2d_preview__jan_mar_2025_tables__Gráfico 15.csv,.csv,948,3e8cd84c35d03395757986326d6d535f4fa9915b4f8eedf8055fa83a0023c93d,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1652,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Gráfico 6.csv,slice2d_preview__annual_2025_candidate_1__Gráfico 6.csv,.csv,1771,83e9f1ef54fa7749982c5ae8ba193cdb5fda185fb30516b635ee491b5ee6da65,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1653,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 14.csv,slice2d_preview__jan_jun_2025_tables__Tabla 14.csv,.csv,6635,f2f30c12fa73af537df634c028fe0c63f76509cce1a4425d69c1c03d5631da86,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1654,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 45.csv,slice2d_preview__jan_jun_2025_tables__Tabla 45.csv,.csv,4023,a2b305765c6ebadd4cfbad1bf3978a305b8aa6e78746443bb46bfea813a5b314,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1655,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 31.csv,slice2d_preview__annual_2025_candidate_1__Tabla 31.csv,.csv,2762,bed7503fedb21d2c6677ba0f22afdbe301669f1973ab5c0df26f34be8e16d6c3,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1656,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Gráfico 5.csv,slice2d_preview__annual_2024_consolidated_candidate__Gráfico 5.csv,.csv,912,dee5b897a4fb808603e8b4af68a6527691a4652b23beb4eb1d6046a8287dc86b,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1657,slice2d_public_spending_transfers_audit/outputs/slice2d_household_cushioning_evidence_map_v9.csv,slice2d_household_cushioning_evidence_map_v9.csv,.csv,1007,784129266c31a3c410e1892e68d1e53de67d27e51472d1903c9da2c657104afa,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1658,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 55.csv,slice2d_preview__annual_2025_candidate_1__Tabla 55.csv,.csv,1526,4b958928ebc87e596a50cce5e646f21e6d1b414d914d9d5d87bfebd93356b8d7,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1659,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 46.csv,slice2d_preview__annual_2025_candidate_1__Tabla 46.csv,.csv,3861,5a91f4ca84be84983315b6e0617b70ba9f928397399bc05411fe864715770769,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1660,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Gráfico 20.csv,slice2d_preview__annual_2025_candidate_1__Gráfico 20.csv,.csv,771,64166ffccc19df9dcae63fe596eb37893d0b9631baf2273e620149bff7c53582,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1661,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 60.csv,slice2d_preview__annual_2025_candidate_1__Tabla 60.csv,.csv,7986,641362346bcd1db85dd4ec974efa82fc7267c68f071265255c12b32756d56097,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1662,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Tabla 14.csv,slice2d_preview__annual_2024_consolidated_candidate__Tabla 14.csv,.csv,4030,f7dd3748c5cf9a432915364b4d8de5af2d0c581cb192ee7bd7ab6bc068f4944e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1663,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 34.csv,slice2d_preview__jan_mar_2026_tables__Tabla 34.csv,.csv,853,7976f6599fbd17ac6620287608fcc449943100398e13b8a2781ba25fc2a0cdd6,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1664,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 24.csv,slice2d_preview__jan_jun_2025_tables__Tabla 24.csv,.csv,2751,2816c016d9e30003fa2e0c8b4007ad81a08a96d906fa8cb2926af44a44619710,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1665,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Mapa 1.csv,slice2d_preview__jan_mar_2026_tables__Mapa 1.csv,.csv,1896,dbe109f60e50c0ce9f021d9d58ecc17aceeb675a0f11fa719aded30d061e3c31,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1666,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 33.csv,slice2d_preview__jan_mar_2026_tables__Tabla 33.csv,.csv,5438,c95199329574a8d399700427dabe1b16f3139b07804ead28f76846a2d15af261,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1667,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 14.csv,slice2d_preview__jan_mar_2026_tables__Tabla 14.csv,.csv,7381,a523b10a1b3e861f7682aaa5750f96a2267d242ba870c33c43b9e2df88be585c,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1668,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Gráfico 23.csv,slice2d_preview__annual_2025_candidate_1__Gráfico 23.csv,.csv,711,ce50cd48f56c2922768fffcbfef5a5e2edf1d4530d21408ab220de54590c38c9,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1669,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_jun_2025_tables__Tabla 47.csv,slice2d_preview__jan_jun_2025_tables__Tabla 47.csv,.csv,10254,010134d2ac9e77308ef9c2679062784b34603000c529a5b35cfe46b0d6d6c51e,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1670,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 69.csv,slice2d_preview__annual_2025_candidate_1__Tabla 69.csv,.csv,2625,da1fde05b707638af09a859922ce48953024e35b3882fb3a8f38c7888adc7ae8,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1671,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_2__Tabla 4 .csv,slice2d_preview__annual_2025_candidate_2__Tabla 4 .csv,.csv,9217,996a4ce822baeefb5405c0aaec00e24ef1b85e516341354dc5774af7b749f1ca,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1672,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Tabla 52.csv,slice2d_preview__annual_2025_candidate_1__Tabla 52.csv,.csv,9422,f59fddc0ee9ffa95433822c85bced04b37b1de62f9f91b5e000087a699fd5fb4,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1673,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 3.csv,slice2d_preview__jan_mar_2026_tables__Tabla 3.csv,.csv,3026,d6893f628ac342b2b02ea468c2386a1d31b34fb0dc1010db0b0b7b171b75d5fc,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1674,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_1__Gráfico 22.csv,slice2d_preview__annual_2025_candidate_1__Gráfico 22.csv,.csv,863,e36a0df89f0879df8461ab4c9d0add17490ec93c41ca173d038a7d488ee798ef,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1675,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2025_candidate_2__Ilustración 1.csv,slice2d_preview__annual_2025_candidate_2__Ilustración 1.csv,.csv,924,5ab0d84a301e213238b528d3776285729b0c24d3d9c252138bce126b60d36633,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1676,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Tabla 26.csv,slice2d_preview__jan_mar_2026_tables__Tabla 26.csv,.csv,8073,f57be7a7be93685fdb216dfb9e5368e0d7d1b3e36899829dff77ee1222f16f73,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1677,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__annual_2024_consolidated_candidate__Hoja1.csv,slice2d_preview__annual_2024_consolidated_candidate__Hoja1.csv,.csv,116,5e0f1694b873d1ee7f6b9338e40fc2e23a597f189a4e09ed629dbe2df4237861,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1678,slice2d_public_spending_transfers_audit/outputs/slice2d_interim_not_proven_v10.csv,slice2d_interim_not_proven_v10.csv,.csv,595,a37417b9610612840d969382009c7a44b0cd2527595dc34947179bb794aac47c,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1679,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2026_tables__Gráfico 2.csv,slice2d_preview__jan_mar_2026_tables__Gráfico 2.csv,.csv,948,8f20378347744d618e0243d50be5b5048fec33fbf43d9ceeba539b065181ab66,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1680,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Gráfico 14.csv,slice2d_preview__jan_mar_2025_tables__Gráfico 14.csv,.csv,2233,0cb028ec8c850282a05420594f15aa552f2c0ca06ebfbf37cdeb5af7f4e0edd6,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
LOCAL_1681,slice2d_public_spending_transfers_audit/outputs/slice2d_preview__jan_mar_2025_tables__Tabla 4.csv,slice2d_preview__jan_mar_2025_tables__Tabla 4.csv,.csv,712,db1c5722ba73a4b30520143e0f3ca7c6faffa5da77c1e8010364ba5ecf72d609,generated_or_processed_artifact,Local artifact catalog entry; source URL may appear separately in source_url_registry_v1.csv.
